record_id	record_kind	source_language	context	pointer_index	pointer_rom_offset	jp_pointer_cpu	en_pointer_cpu	jp_rom_offset	en_rom_offset	jp_window_end	en_window_end	jp_first_ff_end	en_first_ff_end	jp_raw_bytes	en_raw_bytes	jp_text	en_text	target_scope	target_references	structural_confidence	notes
JP-PRE-068	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0587E		0x05883		0x05883		94 83 1D 84 FF		<94><83><1D><84><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-069	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05883		0x05892		0x05892		0E AE 84 A3 AE 8F A2 99 8D 89 A3 91 1D 84 FF		<0E><AE><84><A3><AE><8F><A2><99><8D><89><A3><91><1D><84><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-070	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05892		0x058A1		0x058A1		8C B7 83 9D 82 82 AE 0A AB 83 A6 98 9A 91 FF		<8C><B7><83><9D><82><82><AE><0A><AB><83><A6><98><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-071	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058A1		0x058A6		0x058A6		8D 93 9F 92 FF		<8D><93><9F><92><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-072	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058A6		0x058AB		0x058AB		94 A3 9D 82 FF		<94><A3><9D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-073	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058AB		0x058B5		0x058B5		8F A2 90 AB 83 86 A3 8C 91 FF		<8F><A2><90><AB><83><86><A3><8C><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-074	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058B5		0x058BE		0x058BE		9F 90 0C AB 83 83 87 91 FF		<9F><90><0C><AB><83><83><87><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-075	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058BE		0x058BF		0x058BF		FF		<FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-076	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058BF		0x058C4		0x058C4		0A AB 9A 91 FF		<0A><AB><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-077	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058C4		0x058C9		0x058C9		8A 90 AB 83 FF		<8A><90><AB><83><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-078	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058C9		0x058CE		0x058CE		92 10 8B 88 FF		<92><10><8B><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-079	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058CE		0x058D3		0x058D3		82 99 8D 89 FF		<82><99><8D><89><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-080	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058D3		0x058E7		0x058E7		83 A2 90 AB 83 8C B7 83 8D 89 9F AE 0A AB 83 98 AE 87 91 FF		<83><A2><90><AB><83><8C><B7><83><8D><89><9F><AE><0A><AB><83><98><AE><87><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-081	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058E7		0x058EC		0x058EC		88 AB 9F 92 FF		<88><AB><9F><92><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-082	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058EC		0x058F1		0x058F1		8D 93 9A 91 FF		<8D><93><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-083	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058F1		0x058F6		0x058F6		8E AE 1D 84 FF		<8E><AE><1D><84><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-084	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058F6		0x058FB		0x058FB		8E AE 5A 91 FF		<8E><AE><5A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-085	ff_delimited	japanese	Bank 1 pre-pointer text area					0x058FB		0x05900		0x05900		9E A2 8B 88 FF		<9E><A2><8B><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-086	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05900		0x05905		0x05905		A6 90 9A 91 FF		<A6><90><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-087	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05905		0x05914		0x05914		87 91 84 A3 AE A6 98 90 AB 83 90 0A 9D 82 FF		<87><91><84><A3><AE><A6><98><90><AB><83><90><0A><9D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-088	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05914		0x05919		0x05919		9F AE 5D 82 FF		<9F><AE><5D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-089	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05919		0x05923		0x05923		8D 89 90 AB 83 88 AE 87 91 FF		<8D><89><90><AB><83><88><AE><87><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-090	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05923		0x05928		0x05928		A3 A3 0F 83 FF		<A3><A3><0F><83><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-091	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05928		0x05932		0x05932		90 98 0C AB 83 9D 8A 87 91 FF		<90><98><0C><AB><83><9D><8A><87><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-092	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05932		0x05937		0x05937		9F 90 9A 91 FF		<9F><90><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-093	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05937		0x0593C		0x0593C		86 A2 9D 82 FF		<86><A2><9D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-094	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0593C		0x05941		0x05941		90 9F 8D 89 FF		<90><9F><8D><89><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-095	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05941		0x05950		0x05950		83 AE 0C AB 83 86 A3 99 8D 89 13 AE 8D 89 FF		<83><AE><0C><AB><83><86><A3><99><8D><89><13><AE><8D><89><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-096	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05950		0x05955		0x05955		83 A2 8C 91 FF		<83><A2><8C><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-097	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05955		0x0595F		0x0595F		8C 9F 0A AB 83 A1 A7 9A 91 FF		<8C><9F><0A><AB><83><A1><A7><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-098	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0595F		0x05963		0x05963		A3 9D 82 FF		<A3><9D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-099	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05963		0x05964		0x05964		FF		<FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-100	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05964		0x05969		0x05969		8E AE AB 88 FF		<8E><AE><AB><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-101	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05969		0x05973		0x05973		91 B7 83 8B 88 86 AE 8C 91 FF		<91><B7><83><8B><88><86><AE><8C><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-102	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05973		0x05978		0x05978		86 AE 5A 91 FF		<86><AE><5A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-103	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05978		0x0597D		0x0597D		82 A3 9A 91 FF		<82><A3><9A><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-104	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0597D		0x05982		0x05982		A0 99 8D 89 FF		<A0><99><8D><89><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-105	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05982		0x0598C		0x0598C		86 AE 90 AB 83 9C 98 0F 83 FF		<86><AE><90><AB><83><9C><98><0F><83><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-106	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0598C		0x05991		0x05991		86 AE 8D 89 FF		<86><AE><8D><89><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-107	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05991		0x0599B		0x0599B		9F 8D 0C AB 83 8C 91 9F 92 FF		<9F><8D><0C><AB><83><8C><91><9F><92><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-108	ff_delimited	japanese	Bank 1 pre-pointer text area					0x0599B		0x059A5		0x059A5		91 B7 83 8C 91 90 AB 9D 82 FF		<91><B7><83><8C><91><90><AB><9D><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-109	ff_delimited	japanese	Bank 1 pre-pointer text area					0x059A5		0x059AF		0x059AF		8A A2 0C AB 83 9F 0A 1D 84 FF		<8A><A2><0C><AB><83><9F><0A><1D><84><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-110	ff_delimited	japanese	Bank 1 pre-pointer text area					0x059AF		0x059CD		0x059CD		0E AE 0C AB 83 8D 98 0C AB 83 87 98 0A AB 83 8D 0D 0A AB 83 82 AE 84 A3 AE 9A 90 1D 84 FF		<0E><AE><0C><AB><83><8D><98><0C><AB><83><87><98><0A><AB><83><8D><0D><0A><AB><83><82><AE><84><A3><AE><9A><90><1D><84><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-111	ff_delimited	japanese	Bank 1 pre-pointer text area					0x059CD		0x059D2		0x059D2		83 99 9F 92 FF		<83><99><9F><92><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-112	ff_delimited	japanese	Bank 1 pre-pointer text area					0x059D2		0x059DC		0x059DC		A4 84 99 8D 89 A6 98 87 91 FF		<A4><84><99><8D><89><A6><98><87><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-113	ff_delimited	japanese	Bank 1 pre-pointer text area					0x059DC		0x05A81		0x05A81		6A 9A 6A 9A 71 9A 78 9A 7F 9A 88 9A 90 9A 98 9A A0 9A A6 9A AE 9A B7 9A BE 9A C6 9A CF 9A D7 9A E0 9A E9 9A F1 9A F9 9A 00 9B 09 9B 10 9B 18 9B 1F 9B 27 9B 2F 9B 34 9B 37 9B 3A 9B 3E 9B 41 9B 44 9B 48 9B 4D 9B 51 9B 57 9B 5D 9B 60 9B 66 9B 6C 9B 72 9B 7A 9B 83 9B 8C 9B 95 9B 9C 9B A5 9B AE 9B B6 9B BD 9B C4 9B CD 9B D4 9B DC 9B E4 9B EB 9B F4 9B FD 9B 05 9C 0C 9C 14 9C 1C 9C 24 9C 2B 9C 32 9C 3A 9C 43 9C 4C 9C 54 9C 5D 9C 66 9C 6E 9C 77 9C 7F 9C 87 9C 8F 9C 97 9C A0 9C 9F B4 9A 5A AE 91 FF		<6A><9A><6A><9A><71><9A><78><9A><7F><9A><88><9A><90><9A><98><9A><A0><9A><A6><9A><AE><9A><B7><9A><BE><9A><C6><9A><CF><9A><D7><9A><E0><9A><E9><9A><F1><9A><F9><9A><00><9B><09><9B><10><9B><18><9B><1F><9B><27><9B><2F><9B><34><9B><37><9B><3A><9B><3E><9B><41><9B><44><9B><48><9B><4D><9B><51><9B><57><9B><5D><9B><60><9B><66><9B><6C><9B><72><9B><7A><9B><83><9B><8C><9B><95><9B><9C><9B><A5><9B><AE><9B><B6><9B><BD><9B><C4><9B><CD><9B><D4><9B><DC><9B><E4><9B><EB><9B><F4><9B><FD><9B><05><9C><0C><9C><14><9C><1C><9C><24><9C><2B><9C><32><9C><3A><9C><43><9C><4C><9C><54><9C><5D><9C><66><9C><6E><9C><77><9C><7F><9C><87><9C><8F><9C><97><9C><A0><9C><9F><B4><9A><5A><AE><91><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-114	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05A81		0x05A88		0x05A88		9F B4 9A 87 B4 88 FF		<9F><B4><9A><87><B4><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-115	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05A88		0x05A8F		0x05A8F		9F B4 9A 90 90 87 FF		<9F><B4><9A><90><90><87><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-116	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05A8F		0x05A98		0x05A98		96 AE 09 AE 07 B7 A7 82 FF		<96><AE><09><AE><07><B7><A7><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-117	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05A98		0x05AA0		0x05AA0		96 94 AB 81 90 B4 88 FF		<96><94><AB><81><90><B4><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-118	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AA0		0x05AA8		0x05AA8		9F B4 9A 9C A0 9C A0 FF		<9F><B4><9A><9C><A0><9C><A0><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-119	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AA8		0x05AB0		0x05AB0		9A 82 5A 71 06 71 14 FF		<9A><82><5A><71><06><71><14><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-120	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AB0		0x05AB6		0x05AB6		8D 88 A8 B6 83 FF		<8D><88><A8><B6><83><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-121	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AB6		0x05ABE		0x05ABE		8E AE 5C 83 87 B5 88 FF		<8E><AE><5C><83><87><B5><88><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-122	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05ABE		0x05AC7		0x05AC7		96 AE 09 AE 07 B7 A7 82 FF		<96><AE><09><AE><07><B7><A7><82><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-123	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AC7		0x05ACE		0x05ACE		96 AE 09 AE 9D A8 FF		<96><AE><09><AE><9D><A8><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-124	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05ACE		0x05AD6		0x05AD6		96 AE 09 AE 14 A8 A9 FF		<96><AE><09><AE><14><A8><A9><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-125	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AD6		0x05ADF		0x05ADF		9A A8 93 8D 5D 8C B5 A9 FF		<9A><A8><93><8D><5D><8C><B5><A9><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-126	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05ADF		0x05AE7		0x05AE7		14 8D 8D 5D 8C B5 A9 FF		<14><8D><8D><5D><8C><B5><A9><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-127	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AE7		0x05AF0		0x05AF0		0D 92 87 8D 5D 8C B5 A9 FF		<0D><92><87><8D><5D><8C><B5><A9><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-128	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AF0		0x05AF9		0x05AF9		A4 9F 10 99 9F 87 A3 99 FF		<A4><9F><10><99><9F><87><A3><99><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-129	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05AF9		0x05B01		0x05B01		9F B4 9A 5A AE 91 BC FF		<9F><B4><9A><5A><AE><91><BC><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-130	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B01		0x05B09		0x05B09		9F B4 9A 87 B4 88 BC FF		<9F><B4><9A><87><B4><88><BC><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-131	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B09		0x05B10		0x05B10		8D 88 A8 B6 83 BC FF		<8D><88><A8><B6><83><BC><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-132	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B10		0x05B19		0x05B19		81 AE 9F 8D 5D 8C B5 A9 FF		<81><AE><9F><8D><5D><8C><B5><A9><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-133	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B19		0x05B20		0x05B20		1B B4 88 1A AE 08 FF		<1B><B4><88><1A><AE><08><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-134	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B20		0x05B28		0x05B28		AC 71 5C 8C B6 71 94 FF		<AC><71><5C><8C><B6><71><94><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-135	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B28		0x05B2F		0x05B2F		9D AE 8C AE AC 0B FF		<9D><AE><8C><AE><AC><0B><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
JP-PRE-136	ff_delimited	japanese	Bank 1 pre-pointer text area					0x05B2F		0x05B37		0x05B37		9F B4 9A 87 83 87 83 FF		<9F><B4><9A><87><83><87><83><FF>		pre-pointer block		medium	0xFF-delimited record; not paired because translated lengths differ
