frame	label	category	rom_hit	cpu_addr	value	record_cpu_range	expected_bytes	context	active_expected_match	record_snapshot
476	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
476	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
477	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
477	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
477	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
478	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
478	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
478	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
479	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
479	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
479	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
480	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
480	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
480	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
481	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
481	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
481	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
482	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
482	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
482	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
483	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
483	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
483	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
484	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
494	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
514	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
524	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
544	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
564	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
604	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
605	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
606	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
607	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
608	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
609	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
610	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
611	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
612	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
613	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
614	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
615	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
616	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
617	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
618	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E6	88	$88E4-$88E6	07 09 03	20 F7 88 C8 B9 C1 07 30	false	20 F7 88
619	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E4	20	$88E4-$88E6	07 09 03	A5 00 20 F7 88 C8 B9 C1	false	20 F7 88
619	broad_048f4_tatsuji	보스	ROM+0x048F4	$88E5	F7	$88E4-$88E6	07 09 03	00 20 F7 88 C8 B9 C1 07	false	20 F7 88
